frame,object_id,object_type,bbox_left_up_x,bbox_left_up_y,bbox_x_length,bbox_y_length
70,13,motorbike,852,291,32,57
70,16,motorbike,895,281,29,51
70,18,motorbike,944,281,30,52
70,3,person,455,319,11,63
71,1,smallcar,537,274,28,41
71,1,motorbike,625,317,53,74
71,2,motorbike,725,301,37,56
71,8,motorbike,788,299,36,55
71,13,motorbike,847,292,31,56
71,16,motorbike,891,282,29,51
71,18,motorbike,941,281,30,53
71,3,person,455,320,11,61
72,1,smallcar,537,272,28,43
72,1,motorbike,618,317,53,74
72,2,motorbike,718,301,37,56
72,8,motorbike,783,301,35,53
72,13,motorbike,846,294,32,58
72,16,motorbike,888,282,30,52
72,18,motorbike,940,281,30,53
72,3,person,455,320,11,61
74,1,smallcar,538,273,27,41
74,1,motorbike,611,317,54,75
74,2,motorbike,713,303,37,55
74,8,motorbike,778,301,36,55
74,13,motorbike,840,293,34,59
74,16,motorbike,886,281,30,53
74,18,motorbike,939,281,30,53
74,3,person,455,319,11,62
75,1,smallcar,538,273,27,41
75,1,motorbike,605,317,54,75
75,2,motorbike,708,305,36,53
75,8,motorbike,773,302,36,55
75,13,motorbike,837,293,35,62
75,16,motorbike,883,282,31,52
75,18,motorbike,936,280,31,54
75,3,person,455,320,11,61
76,1,smallcar,538,272,27,41
76,7,smallcar,854,261,38,36
76,1,motorbike,592,316,57,78
76,2,motorbike,698,304,37,54
76,8,motorbike,764,301,38,57
76,13,motorbike,830,293,36,62
76,16,motorbike,880,283,30,51
76,18,motorbike,931,280,33,56
76,3,person,455,320,11,61
77,1,smallcar,539,271,27,42
77,7,smallcar,854,261,38,36
77,1,motorbike,583,315,59,79
77,2,motorbike,690,302,38,56
77,8,motorbike,758,300,39,59
77,13,motorbike,826,294,36,61
77,16,motorbike,877,283,31,52
77,18,motorbike,928,281,33,55
77,3,person,455,319,10,62
79,1,smallcar,539,271,27,41
79,1,motorbike,575,318,58,78
79,2,motorbike,682,300,41,60
79,8,motorbike,751,298,41,62
79,13,motorbike,821,294,36,61
79,16,motorbike,875,284,30,50
79,18,motorbike,925,282,33,54
79,3,person,455,319,11,62
80,1,smallcar,539,270,27,41
80,1,motorbike,570,319,58,77
80,2,motorbike,676,298,42,63
80,8,motorbike,747,297,41,63
80,13,motorbike,816,294,37,62
80,16,motorbike,872,284,31,51
80,18,motorbike,922,283,34,55
80,3,person,455,319,11,62
81,1,smallcar,539,269,27,42
81,1,motorbike,555,323,56,76
81,2,motorbike,668,303,40,60
81,8,motorbike,740,302,39,59
81,13,motorbike,809,295,37,62
81,16,motorbike,868,284,32,51
81,18,motorbike,918,283,34,55
81,3,person,455,319,11,62
82,1,smallcar,539,269,27,42
82,1,motorbike,548,325,55,73
82,2,motorbike,662,305,39,58
82,8,motorbike,735,304,37,57
82,13,motorbike,803,296,38,63
82,16,motorbike,865,284,32,52
82,18,motorbike,914,282,35,56
82,3,person,456,319,10,62
84,1,smallcar,540,269,26,40
84,1,motorbike,537,328,55,73
84,2,motorbike,655,306,40,58
84,8,motorbike,729,306,38,56
84,13,motorbike,797,296,39,64
84,16,motorbike,862,284,33,52
84,18,motorbike,911,282,35,56
84,3,person,456,318,10,63
85,1,smallcar,539,267,27,41
85,1,motorbike,524,335,51,68
85,2,motorbike,646,310,38,55
85,8,motorbike,721,307,38,57
85,13,motorbike,790,296,41,65
85,16,motorbike,857,285,33,52
85,18,motorbike,906,283,35,55
85,3,person,456,320,10,61
86,1,smallcar,540,267,26,40
86,1,motorbike,515,339,49,65
86,2,motorbike,638,311,39,55
86,8,motorbike,714,308,38,57
86,13,motorbike,784,296,42,65
86,16,motorbike,854,286,32,51
86,18,motorbike,902,283,36,57
86,20,motorbike,548,325,45,65
86,3,person,455,320,11,61
87,1,smallcar,540,266,26,41
87,1,motorbike,508,343,47,63
87,2,motorbike,632,312,38,54
87,8,motorbike,708,310,38,56
87,13,motorbike,778,298,41,65
87,16,motorbike,850,285,33,53
87,18,motorbike,898,282,38,59
87,20,motorbike,542,326,45,64
87,3,person,455,320,11,61
89,1,smallcar,540,266,27,41
89,1,motorbike,500,346,45,60
89,2,motorbike,626,313,38,54
89,8,motorbike,702,311,39,56
89,13,motorbike,773,298,43,65
89,16,motorbike,846,286,34,53
89,18,motorbike,895,282,39,60
89,20,motorbike,536,326,46,65
89,3,person,455,321,11,59
90,1,smallcar,540,265,27,42
90,1,motorbike,486,344,48,65
90,2,motorbike,613,306,43,63
90,8,motorbike,692,309,41,59
90,13,motorbike,765,299,42,64
90,16,motorbike,841,285,33,53
90,18,motorbike,890,282,39,61
90,20,motorbike,525,324,46,67
90,3,person,455,321,10,59
91,1,smallcar,540,266,27,41
91,1,motorbike,476,345,48,64
91,2,motorbike,605,306,44,63
91,8,motorbike,685,307,41,62
91,13,motorbike,759,299,43,64
91,16,motorbike,837,285,34,53
91,18,motorbike,886,284,38,59
91,20,motorbike,518,331,44,61
91,3,person,455,321,10,59
92,1,smallcar,541,266,26,41
92,1,motorbike,473,345,49,66
92,2,motorbike,603,304,44,65
92,8,motorbike,682,306,42,63
92,13,motorbike,754,300,43,65
92,16,motorbike,836,284,34,55
92,18,motorbike,885,284,38,59
92,20,motorbike,516,334,42,58
92,3,person,455,321,10,59
93,1,smallcar,541,266,25,41
93,1,motorbike,467,346,48,65
93,2,motorbike,598,305,44,66
93,8,motorbike,678,306,42,63
93,13,motorbike,752,297,45,67
93,16,motorbike,833,282,36,58
93,18,motorbike,882,284,39,59
93,20,motorbike,511,335,42,58
93,3,person,455,321,10,58
94,1,smallcar,541,266,25,40
94,1,motorbike,460,345,49,67
94,2,motorbike,592,307,43,64
94,8,motorbike,673,308,41,61
94,13,motorbike,746,296,47,69
94,16,motorbike,831,285,33,54
94,18,motorbike,879,285,38,58
94,20,motorbike,506,336,41,58
94,3,person,455,321,11,58
95,1,smallcar,541,266,25,39
95,1,motorbike,448,350,46,62
95,2,motorbike,584,312,40,59
95,8,motorbike,664,310,40,60
95,13,motorbike,741,296,48,70
95,16,motorbike,826,287,33,52
95,18,motorbike,873,286,38,57
95,20,motorbike,493,335,44,61
95,3,person,455,321,11,57
96,1,smallcar,541,266,25,39
96,1,motorbike,438,352,45,61
96,2,motorbike,576,314,40,59
96,8,motorbike,656,310,42,61
96,16,motorbike,823,289,32,51
96,18,motorbike,869,287,38,57
96,20,motorbike,481,328,50,70
98,1,smallcar,542,266,23,37
98,1,motorbike,427,350,48,65
98,2,motorbike,571,319,37,54
98,8,motorbike,651,312,40,60
98,13,motorbike,722,312,40,58
98,16,motorbike,819,289,33,51
98,18,motorbike,865,286,39,58
98,20,motorbike,473,328,51,71
98,23,motorbike,943,282,32,47
99,1,smallcar,542,266,23,37
99,1,motorbike,417,345,52,71
99,2,motorbike,565,321,37,53
99,8,motorbike,644,314,40,59
99,13,motorbike,713,311,41,60
99,16,motorbike,817,291,32,49
99,18,motorbike,862,287,39,58
99,20,motorbike,472,337,44,62
99,23,motorbike,941,281,33,49
99,24,motorbike,900,282,33,47
100,1,smallcar,542,265,23,37
100,1,motorbike,403,345,54,74
100,2,motorbike,555,322,36,52
100,8,motorbike,634,315,40,59
100,13,motorbike,707,312,41,59
100,16,motorbike,811,293,32,48
100,18,motorbike,855,288,39,58
100,20,motorbike,462,340,43,60
100,23,motorbike,937,282,33,48
100,24,motorbike,897,283,32,46
100,25,motorbike,740,301,29,55
101,1,smallcar,542,264,23,38
101,11,smallcar,853,260,40,38
101,1,motorbike,395,354,48,65
101,2,motorbike,547,323,37,53
101,8,motorbike,627,316,40,60
101,13,motorbike,695,315,40,57
101,16,motorbike,807,293,32,49
101,18,motorbike,851,289,40,58
101,20,motorbike,446,332,50,71
101,23,motorbike,935,282,33,49
101,24,motorbike,893,283,33,48
101,25,motorbike,734,305,28,52
103,1,smallcar,541,264,24,37
103,11,smallcar,853,260,40,38
103,1,motorbike,388,360,44,59
103,2,motorbike,539,325,37,52
103,8,motorbike,619,316,42,61
