frame,object_id,object_type,bbox_left_up_x,bbox_left_up_y,bbox_x_length,bbox_y_length
169,2,smallcar,531,263,37,47
169,3,smallcar,951,273,79,52
169,5,smallcar,726,270,77,41
169,15,smallcar,529,293,37,51
169,17,smallcar,507,331,49,55
169,19,smallcar,103,366,80,69
169,1,motorbike,831,311,53,70
169,2,motorbike,1000,286,34,64
169,3,motorbike,1033,285,35,60
169,14,motorbike,807,278,17,30
169,9,person,968,514,37,187
170,2,smallcar,532,266,35,44
170,3,smallcar,950,273,81,53
170,5,smallcar,726,270,77,41
170,15,smallcar,529,292,37,52
170,17,smallcar,507,330,51,57
170,19,smallcar,103,366,80,69
170,1,motorbike,831,310,53,71
170,2,motorbike,1000,286,34,64
170,3,motorbike,1033,285,35,60
170,14,motorbike,807,278,17,30
170,9,person,968,512,37,186
171,2,smallcar,532,266,35,43
171,3,smallcar,950,273,81,52
171,5,smallcar,726,270,77,41
171,15,smallcar,529,292,38,51
171,17,smallcar,508,329,49,54
171,19,smallcar,102,366,81,70
171,1,motorbike,831,310,53,71
171,2,motorbike,1000,286,34,64
171,3,motorbike,1033,285,35,60
171,14,motorbike,807,278,17,30
171,9,person,968,511,37,186
172,2,smallcar,532,266,35,43
172,3,smallcar,951,273,79,52
172,5,smallcar,726,270,77,41
172,15,smallcar,528,290,40,54
172,17,smallcar,509,327,50,55
172,19,smallcar,102,366,81,71
172,1,motorbike,831,310,53,71
172,2,motorbike,1000,286,34,64
172,3,motorbike,1033,285,35,60
172,14,motorbike,807,278,17,30
172,8,bigcar,0,338,68,112
172,9,person,968,508,38,191
173,2,smallcar,532,267,35,44
173,3,smallcar,951,273,79,52
173,5,smallcar,726,270,77,41
173,15,smallcar,528,289,40,55
173,17,smallcar,508,319,55,62
173,19,smallcar,102,366,80,72
173,1,motorbike,831,309,53,73
173,2,motorbike,1000,286,34,64
173,3,motorbike,1033,285,35,60
173,14,motorbike,807,278,17,30
173,8,bigcar,0,339,68,111
173,9,person,968,506,38,192
174,2,smallcar,532,267,35,43
174,3,smallcar,950,273,81,53
174,5,smallcar,726,270,77,41
174,17,smallcar,508,319,55,62
174,19,smallcar,102,366,79,72
174,1,motorbike,831,309,53,73
174,2,motorbike,1000,286,33,64
174,3,motorbike,1033,285,35,60
174,14,motorbike,807,278,17,30
174,8,bigcar,0,338,68,110
174,9,person,969,510,37,190
175,2,smallcar,532,266,35,43
175,3,smallcar,950,273,81,53
175,5,smallcar,726,270,77,41
175,15,smallcar,529,289,38,53
175,17,smallcar,509,319,55,62
175,19,smallcar,102,367,77,72
175,1,motorbike,831,309,53,73
175,2,motorbike,1000,286,33,64
175,3,motorbike,1033,285,35,60
175,14,motorbike,807,278,17,30
175,8,bigcar,0,338,68,110
175,9,person,969,514,36,185
176,2,smallcar,532,265,35,44
176,3,smallcar,950,273,81,53
176,5,smallcar,726,270,77,41
176,15,smallcar,529,288,39,54
176,17,smallcar,506,307,64,74
176,19,smallcar,99,367,78,72
176,1,motorbike,831,310,53,71
176,2,motorbike,1000,286,33,64
176,3,motorbike,1033,285,35,60
176,14,motorbike,807,278,17,30
176,8,bigcar,1,339,67,108
176,9,person,969,517,35,182
177,2,smallcar,532,265,35,44
177,3,smallcar,950,273,81,53
177,5,smallcar,726,270,77,41
177,15,smallcar,527,287,41,56
177,17,smallcar,508,312,58,67
177,19,smallcar,97,368,78,73
177,1,motorbike,831,310,53,71
177,2,motorbike,1000,286,33,64
177,3,motorbike,1033,285,35,60
177,14,motorbike,807,278,17,30
177,8,bigcar,0,339,68,107
177,9,person,969,517,35,181
178,3,smallcar,950,273,81,53
178,5,smallcar,726,270,77,41
178,15,smallcar,528,287,40,55
178,17,smallcar,511,315,52,62
178,19,smallcar,96,369,78,73
178,1,motorbike,831,310,53,71
178,2,motorbike,1000,286,34,64
178,3,motorbike,1033,285,35,60
178,14,motorbike,807,278,17,30
178,8,bigcar,1,337,66,107
178,9,person,970,523,33,173
179,3,smallcar,950,273,81,53
179,5,smallcar,726,270,77,41
179,15,smallcar,528,287,41,56
179,17,smallcar,511,313,53,64
179,19,smallcar,94,371,78,72
179,1,motorbike,831,310,53,71
179,2,motorbike,1000,286,34,64
179,3,motorbike,1034,286,33,59
179,14,motorbike,807,278,17,30
179,8,bigcar,1,339,66,105
179,9,person,969,521,34,176
180,3,smallcar,950,273,81,53
180,5,smallcar,726,270,77,41
180,15,smallcar,528,287,41,56
180,17,smallcar,511,312,53,64
180,19,smallcar,92,369,81,75
180,1,motorbike,830,310,53,71
180,2,motorbike,1000,286,33,64
180,3,motorbike,1034,286,33,59
180,14,motorbike,807,278,17,30
180,8,bigcar,1,340,66,105
180,9,person,969,520,35,176
181,3,smallcar,950,273,81,53
181,5,smallcar,726,270,77,41
181,15,smallcar,529,285,40,57
181,17,smallcar,513,313,51,62
181,19,smallcar,88,371,80,75
181,1,motorbike,830,310,53,71
181,2,motorbike,1000,286,33,64
181,3,motorbike,1034,287,33,58
181,14,motorbike,807,278,17,30
181,8,bigcar,1,341,66,105
181,9,person,969,518,35,178
182,3,smallcar,950,273,81,53
182,5,smallcar,725,270,78,41
182,15,smallcar,529,285,40,55
182,17,smallcar,513,314,50,60
182,19,smallcar,87,370,83,77
182,1,motorbike,830,310,54,71
182,2,motorbike,1000,286,33,64
182,3,motorbike,1034,286,33,59
182,14,motorbike,807,278,17,30
182,8,bigcar,0,339,68,108
182,9,person,969,519,35,177
183,3,smallcar,950,273,81,53
183,5,smallcar,725,270,78,41
183,15,smallcar,530,284,39,55
183,17,smallcar,514,315,48,58
183,19,smallcar,84,374,81,75
183,1,motorbike,831,310,53,71
183,2,motorbike,1000,286,33,64
183,3,motorbike,1033,286,35,59
183,14,motorbike,807,278,17,30
183,8,bigcar,0,338,68,110
183,9,person,969,521,35,175
184,3,smallcar,951,273,79,52
184,5,smallcar,725,270,78,41
184,15,smallcar,530,284,39,54
184,17,smallcar,516,314,47,58
184,19,smallcar,83,379,76,71
184,1,motorbike,831,310,53,71
184,2,motorbike,1000,286,33,64
184,3,motorbike,1034,286,33,59
184,14,motorbike,807,278,17,30
184,8,bigcar,0,338,69,111
184,9,person,968,520,36,176
185,3,smallcar,951,273,79,52
185,5,smallcar,725,270,78,41
185,15,smallcar,530,284,39,54
185,17,smallcar,516,311,48,59
185,19,smallcar,81,382,74,68
185,1,motorbike,831,310,53,71
185,2,motorbike,1000,286,33,64
185,3,motorbike,1034,287,33,58
185,14,motorbike,807,278,17,30
185,8,bigcar,0,338,69,111
185,9,person,968,518,37,180
186,3,smallcar,951,273,79,52
186,5,smallcar,725,270,78,41
186,15,smallcar,528,282,41,57
186,17,smallcar,517,311,46,57
186,19,smallcar,78,384,73,69
186,23,smallcar,117,368,58,45
186,1,motorbike,831,311,53,70
186,2,motorbike,999,286,34,64
186,3,motorbike,1033,286,35,59
186,14,motorbike,807,278,17,30
186,9,person,968,517,37,181
187,3,smallcar,951,273,79,52
187,5,smallcar,725,270,78,41
187,15,smallcar,529,281,39,54
187,17,smallcar,517,307,46,58
187,19,smallcar,73,384,77,71
187,23,smallcar,114,368,61,47
187,1,motorbike,831,311,53,70
187,2,motorbike,1000,286,33,64
187,3,motorbike,1033,286,35,59
187,14,motorbike,807,278,17,30
187,9,person,968,517,37,180
188,3,smallcar,951,273,79,52
188,5,smallcar,726,270,77,41
188,15,smallcar,529,281,39,53
188,17,smallcar,518,308,46,57
188,19,smallcar,70,385,77,71
188,23,smallcar,111,367,66,53
188,1,motorbike,831,311,53,70
188,2,motorbike,1000,286,33,64
188,3,motorbike,1033,286,35,59
188,14,motorbike,807,278,17,30
188,8,bigcar,0,337,69,112
188,9,person,968,521,36,175
189,3,smallcar,951,273,79,52
189,5,smallcar,726,270,77,41
189,15,smallcar,530,280,38,52
189,17,smallcar,518,311,44,55
189,19,smallcar,68,387,75,70
189,23,smallcar,112,367,64,50
189,1,motorbike,831,311,53,70
189,2,motorbike,999,286,34,64
189,3,motorbike,1034,286,33,59
189,14,motorbike,807,278,17,30
189,8,bigcar,0,337,69,112
189,9,person,968,522,36,174
190,3,smallcar,951,273,79,52
190,5,smallcar,725,270,78,41
190,15,smallcar,531,279,38,52
190,17,smallcar,518,312,43,54
190,19,smallcar,65,389,75,69
190,23,smallcar,112,367,63,50
190,1,motorbike,831,311,53,70
190,2,motorbike,999,286,34,64
190,3,motorbike,1034,287,33,57
190,14,motorbike,807,278,17,30
190,9,person,967,523,36,173
191,3,smallcar,951,273,79,52
191,5,smallcar,726,270,77,41
191,15,smallcar,532,279,37,51
191,17,smallcar,519,312,41,53
191,19,smallcar,62,389,76,71
191,23,smallcar,113,367,61,49
191,1,motorbike,831,311,53,70
191,2,motorbike,999,286,34,64
191,3,motorbike,1034,287,33,57
191,14,motorbike,807,278,17,30
191,9,person,967,522,37,175
192,3,smallcar,951,273,79,52
192,5,smallcar,726,270,77,41
192,15,smallcar,531,276,39,54
192,17,smallcar,519,311,41,51
192,19,smallcar,58,390,77,72
192,23,smallcar,114,368,61,49
192,1,motorbike,831,310,53,71
192,2,motorbike,999,286,34,64
192,3,motorbike,1034,287,33,57
192,14,motorbike,807,278,17,30
192,9,person,966,520,38,178
193,3,smallcar,951,273,79,52
193,5,smallcar,726,270,77,41
193,15,smallcar,531,275,39,54
193,17,smallcar,520,311,39,50
193,19,smallcar,54,391,79,74
193,23,smallcar,111,368,64,50
193,1,motorbike,831,310,53,71
193,2,motorbike,999,286,34,64
193,3,motorbike,1034,287,33,57
193,14,motorbike,807,278,17,30
193,9,person,966,519,38,180
194,3,smallcar,950,273,81,53
194,5,smallcar,726,270,77,41
194,17,smallcar,520,309,40,51
194,19,smallcar,50,393,79,74
194,23,smallcar,109,367,64,52
194,1,motorbike,831,311,53,70
194,2,motorbike,999,286,34,64
194,3,motorbike,1034,287,33,57
194,14,motorbike,807,278,17,30
194,9,person,966,519,38,178
195,3,smallcar,950,273,81,53
195,5,smallcar,726,270,77,41
195,15,smallcar,529,276,41,55
195,17,smallcar,520,308,41,52
195,19,smallcar,47,395,79,74
195,23,smallcar,106,367,66,52
195,1,motorbike,831,310,53,71
195,2,motorbike,999,286,34,64
195,3,motorbike,1034,287,33,57
195,14,motorbike,807,278,17,30
195,9,person,966,521,38,174
196,3,smallcar,950,273,81,53
196,5,smallcar,726,270,77,41
196,15,smallcar,524,281,46,64
196,17,smallcar,520,307,41,52
196,19,smallcar,42,396,82,76
196,23,smallcar,108,368,63,50
196,1,motorbike,831,310,53,71
196,2,motorbike,999,286,34,64
196,3,motorbike,1034,287,33,57
196,14,motorbike,807,278,17,30
196,9,person,966,521,38,175
197,3,smallcar,950,273,81,53
197,5,smallcar,726,270,77,41
197,15,smallcar,530,270,37,50
197,19,smallcar,39,397,81,76
197,23,smallcar,108,368,63,50
197,1,motorbike,831,311,53,70
197,2,motorbike,999,286,34,64
197,3,motorbike,1034,287,33,57
197,14,motorbike,807,278,17,30
197,9,person,966,522,38,173
198,3,smallcar,951,273,79,52
198,5,smallcar,726,270,77,41
198,15,smallcar,530,269,37,49
198,19,smallcar,36,399,81,76
198,23,smallcar,106,368,65,51
198,1,motorbike,831,311,53,70
198,2,motorbike,999,286,34,64
198,3,motorbike,1034,287,33,57
198,14,motorbike,807,278,17,30
198,9,person,966,524,37,170
199,3,smallcar,951,273,79,52
199,5,smallcar,726,270,77,41
199,19,smallcar,35,400,81,75
199,23,smallcar,106,367,66,52
199,1,motorbike,831,311,53,70
199,2,motorbike,999,286,34,64
199,3,motorbike,1034,287,33,57
199,14,motorbike,807,278,17,30
199,9,person,966,525,37,169
200,3,smallcar,951,273,79,52
200,5,smallcar,726,270,77,41
200,19,smallcar,33,401,80,75
200,23,smallcar,105,367,67,53
200,1,motorbike,831,311,53,70
200,2,motorbike,999,286,34,64
200,3,motorbike,1034,287,33,57
200,14,motorbike,807,278,17,30
200,9,person,966,524,37,170
201,3,smallcar,951,273,79,52
201,5,smallcar,726,270,77,41
201,15,smallcar,533,279,34,44
201,19,smallcar,30,403,80,75
201,23,smallcar,107,368,64,50
201,1,motorbike,831,311,53,70
201,2,motorbike,999,286,34,64
201,3,motorbike,1034,287,33,57
201,14,motorbike,807,278,17,30
201,9,person,966,525,37,168
202,3,smallcar,951,273,79,52
202,5,smallcar,726,270,77,41
202,15,smallcar,534,279,33,44
202,17,smallcar,522,292,47,61
202,19,smallcar,26,404,81,76
202,23,smallcar,107,368,64,50
202,1,motorbike,831,311,53,70
202,2,motorbike,999,286,34,64
202,3,motorbike,1034,287,33,57
202,14,motorbike,807,278,17,30
202,9,person,966,522,37,173
203,3,smallcar,951,273,79,52
203,5,smallcar,726,270,77,41
203,15,smallcar,533,280,34,44
203,17,smallcar,522,296,43,56
203,19,smallcar,21,405,84,77
203,23,smallcar,106,368,66,51
203,1,motorbike,831,311,53,70
203,2,motorbike,999,286,34,64
203,3,motorbike,1034,287,33,57
203,14,motorbike,807,278,17,30
203,9,person,966,523,37,172
204,3,smallcar,951,273,79,52
204,5,smallcar,726,270,77,41
204,15,smallcar,534,280,33,43
204,17,smallcar,523,295,42,56
204,19,smallcar,17,407,84,77
204,23,smallcar,106,367,66,51
204,1,motorbike,831,311,53,70
204,2,motorbike,999,286,34,64
204,3,motorbike,1034,287,33,57
204,14,motorbike,807,278,17,30
204,9,person,966,525,37,170
205,3,smallcar,951,273,79,52
205,5,smallcar,726,270,77,41
205,15,smallcar,535,280,32,41
205,17,smallcar,524,298,39,51
205,19,smallcar,15,409,83,77
205,23,smallcar,106,367,66,52
205,1,motorbike,831,311,53,70
205,2,motorbike,999,286,34,64
205,3,motorbike,1034,286,33,58
205,14,motorbike,807,278,17,30
205,9,person,966,522,38,175
206,3,smallcar,951,273,79,52
206,5,smallcar,726,270,77,41
206,15,smallcar,535,280,32,41
206,17,smallcar,526,300,36,48
206,19,smallcar,9,409,86,79
206,23,smallcar,106,367,66,52
206,1,motorbike,830,310,55,71
206,2,motorbike,1000,286,33,64
206,3,motorbike,1034,286,33,58
206,14,motorbike,806,278,19,30
206,9,person,965,520,39,180
207,3,smallcar,951,273,79,52
207,5,smallcar,726,270,77,41
207,15,smallcar,535,280,33,41
207,17,smallcar,527,300,35,46
207,19,smallcar,4,409,88,82
207,23,smallcar,105,367,67,52
207,1,motorbike,830,310,55,71
207,2,motorbike,1000,286,33,64
207,3,motorbike,1034,287,33,57
207,14,motorbike,806,278,19,30
207,9,person,965,518,40,184
208,3,smallcar,951,273,79,52
208,5,smallcar,726,270,77,41
208,15,smallcar,533,279,36,45
208,17,smallcar,527,300,35,44
208,19,smallcar,0,410,90,84
208,23,smallcar,105,367,67,52
208,1,motorbike,831,310,53,71
208,2,motorbike,1000,286,33,64
208,3,motorbike,1034,287,33,57
208,14,motorbike,806,278,19,30
208,9,person,964,516,41,187
209,3,smallcar,951,273,79,52
209,5,smallcar,726,270,77,41
209,15,smallcar,531,279,38,47
209,19,smallcar,0,412,88,84
209,23,smallcar,105,367,67,52
209,24,smallcar,190,339,61,55
209,1,motorbike,830,310,55,71
209,2,motorbike,1000,286,33,64
209,3,motorbike,1034,286,33,58
209,14,motorbike,806,278,19,30
209,9,person,965,515,40,188
210,3,smallcar,951,273,79,52
210,5,smallcar,726,270,77,41
210,15,smallcar,530,278,40,49
210,19,smallcar,0,414,85,84
210,23,smallcar,105,367,68,53
210,24,smallcar,189,339,62,56
210,1,motorbike,831,310,53,71
210,2,motorbike,1000,286,33,63
210,3,motorbike,1034,286,33,58
210,14,motorbike,806,278,19,30
210,9,person,964,514,41,190
211,3,smallcar,951,273,79,52
211,5,smallcar,726,270,77,41
211,15,smallcar,527,277,45,57
211,19,smallcar,0,415,84,86
211,23,smallcar,105,367,68,53
211,24,smallcar,186,340,62,55
211,1,motorbike,831,310,53,71
211,2,motorbike,1000,286,33,63
211,3,motorbike,1034,286,33,58
211,14,motorbike,806,278,19,30
211,9,person,964,513,41,191
212,3,smallcar,951,273,79,52
212,5,smallcar,726,270,77,41
212,15,smallcar,525,277,48,62
212,19,smallcar,0,416,82,87
212,23,smallcar,105,367,68,53
212,24,smallcar,185,341,60,54
212,1,motorbike,831,311,53,70
212,2,motorbike,1000,286,33,63
212,3,motorbike,1034,286,33,58
212,14,motorbike,806,278,19,30
212,9,person,965,516,39,186
213,3,smallcar,951,273,79,52
213,5,smallcar,726,270,77,41
213,15,smallcar,524,277,49,63
213,17,smallcar,529,300,34,43
213,19,smallcar,0,419,79,86
213,23,smallcar,105,367,68,53
213,24,smallcar,183,341,60,55
213,1,motorbike,831,311,53,70
213,2,motorbike,1000,286,33,63
213,3,motorbike,1034,286,33,58
213,14,motorbike,806,278,19,30
213,9,person,965,515,39,186
214,3,smallcar,951,273,79,52
214,5,smallcar,726,270,77,41
214,15,smallcar,524,281,48,62
214,17,smallcar,529,300,33,42
214,19,smallcar,0,421,75,85
214,23,smallcar,105,367,68,53
214,24,smallcar,179,341,60,55
214,1,motorbike,830,310,55,71
214,2,motorbike,1000,286,33,63
214,3,motorbike,1034,286,33,58
214,14,motorbike,806,278,19,30
214,9,person,965,514,39,187
215,3,smallcar,951,273,79,52
215,5,smallcar,725,270,78,41
215,15,smallcar,525,281,47,63
215,19,smallcar,0,422,74,84
215,23,smallcar,105,367,68,53
215,24,smallcar,179,342,59,54
215,1,motorbike,831,310,53,71
215,2,motorbike,1000,286,33,63
215,3,motorbike,1034,286,33,58
215,14,motorbike,806,278,19,30
215,9,person,965,514,39,187
216,3,smallcar,951,273,79,52
216,5,smallcar,725,270,78,41
216,15,smallcar,526,279,46,63
216,19,smallcar,0,423,73,85
216,23,smallcar,106,367,67,52
216,24,smallcar,181,344,55,52
216,1,motorbike,831,311,53,70
216,2,motorbike,1000,286,33,63
216,3,motorbike,1034,286,33,58
216,14,motorbike,806,278,19,30
216,9,person,965,515,39,185
217,3,smallcar,951,273,79,52
217,5,smallcar,725,270,78,41
217,15,smallcar,527,277,45,62
217,19,smallcar,0,424,70,85
217,23,smallcar,106,367,66,52
217,24,smallcar,180,345,54,51
217,1,motorbike,831,311,53,70
217,2,motorbike,1000,286,33,63
217,3,motorbike,1034,286,33,58
217,14,motorbike,806,278,19,30
217,9,person,966,517,38,183
218,3,smallcar,950,273,81,53
218,5,smallcar,726,270,77,41
218,15,smallcar,527,277,45,61
218,19,smallcar,0,425,67,86
218,23,smallcar,105,366,68,53
218,24,smallcar,179,346,53,50
218,1,motorbike,830,310,55,71
218,2,motorbike,1000,286,33,63
218,3,motorbike,1034,286,33,58
218,14,motorbike,806,278,19,30
218,9,person,966,521,37,175
219,3,smallcar,950,273,81,52
219,5,smallcar,726,270,77,41
219,15,smallcar,528,276,43,61
219,19,smallcar,0,428,64,84
219,23,smallcar,105,366,68,53
219,1,motorbike,830,310,55,71
219,2,motorbike,1000,286,33,63
219,3,motorbike,1034,287,33,57
219,14,motorbike,806,278,19,30
219,9,person,966,522,37,174
220,3,smallcar,950,273,81,53
220,5,smallcar,726,270,77,41
220,15,smallcar,528,276,44,62
220,19,smallcar,0,430,61,85
220,23,smallcar,107,367,66,51
220,1,motorbike,830,310,54,71
220,2,motorbike,999,286,35,64
220,3,motorbike,1034,287,33,57
220,14,motorbike,806,278,19,30
220,9,person,966,521,38,176
221,3,smallcar,950,273,80,52
221,5,smallcar,726,270,77,41
221,15,smallcar,528,276,44,62
221,19,smallcar,0,432,59,86
221,23,smallcar,106,367,67,52
221,1,motorbike,830,309,54,73
221,2,motorbike,999,286,34,64
221,3,motorbike,1034,287,33,57
221,14,motorbike,806,278,19,30
221,9,person,966,521,38,177
222,3,smallcar,950,273,80,52
222,5,smallcar,726,270,77,41
222,15,smallcar,528,275,43,62
222,19,smallcar,0,435,53,80
222,23,smallcar,106,367,66,52
222,25,smallcar,240,554,254,165
222,1,motorbike,830,309,54,73
222,2,motorbike,999,286,34,64
222,3,motorbike,1034,287,33,57
222,14,motorbike,806,278,19,30
222,28,motorbike,100,358,32,43
222,9,person,965,522,39,180
223,3,smallcar,951,273,79,52
223,5,smallcar,726,270,77,41
223,15,smallcar,529,276,41,59
223,19,smallcar,0,437,51,80
223,23,smallcar,106,367,66,52
223,25,smallcar,242,542,267,177
223,1,motorbike,830,309,54,73
223,2,motorbike,999,286,34,64
223,3,motorbike,1034,287,33,57
223,14,motorbike,806,278,19,30
223,28,motorbike,100,358,32,43
223,9,person,966,526,37,175
224,3,smallcar,951,273,79,52
224,5,smallcar,726,270,77,41
224,15,smallcar,529,276,41,60
224,23,smallcar,105,367,67,52
224,25,smallcar,243,529,279,190
224,1,motorbike,830,309,54,73
224,2,motorbike,999,286,34,64
224,3,motorbike,1034,287,33,57
224,14,motorbike,806,278,19,30
224,9,person,966,529,36,170
225,3,smallcar,950,273,80,52
225,5,smallcar,726,269,81,42
225,15,smallcar,530,281,39,56
225,23,smallcar,105,367,68,53
225,25,smallcar,255,520,273,199
225,1,motorbike,829,309,55,73
225,2,motorbike,999,286,34,63
225,3,motorbike,1033,286,35,59
225,14,motorbike,806,277,18,31
225,28,motorbike,100,358,32,43
225,9,person,966,531,36,167
226,3,smallcar,950,273,79,52
226,5,smallcar,726,268,83,43
226,15,smallcar,531,285,38,53
226,23,smallcar,104,367,68,53
226,25,smallcar,268,511,261,197
226,1,motorbike,829,309,55,74
226,2,motorbike,999,286,34,63
226,3,motorbike,1033,286,35,59
226,14,motorbike,805,277,19,31
226,28,motorbike,101,358,32,43
226,9,person,966,533,35,164
227,3,smallcar,949,273,81,53
227,5,smallcar,726,268,83,43
227,15,smallcar,531,282,38,55
227,23,smallcar,105,367,67,53
227,25,smallcar,283,505,244,187
227,1,motorbike,830,309,54,73
227,2,motorbike,999,286,34,63
227,3,motorbike,1033,286,35,59
227,14,motorbike,805,277,19,31
227,11,bigcar,0,336,77,102
227,9,person,966,532,35,167
228,3,smallcar,949,273,81,53
228,5,smallcar,725,268,85,43
228,15,smallcar,531,281,38,54
228,23,smallcar,105,367,67,53
228,25,smallcar,296,497,228,178
228,1,motorbike,830,309,54,73
228,2,motorbike,999,286,34,63
228,3,motorbike,1033,285,35,61
228,14,motorbike,805,277,19,31
228,11,bigcar,0,339,76,100
228,9,person,965,531,37,170
229,3,smallcar,949,273,81,53
229,5,smallcar,725,268,85,43
229,15,smallcar,532,281,37,53
229,23,smallcar,105,367,68,53
229,25,smallcar,309,491,213,170
229,1,motorbike,830,309,54,73
229,2,motorbike,999,286,34,64
229,3,motorbike,1033,285,35,61
229,14,motorbike,805,277,19,31
229,11,bigcar,0,339,77,102
229,9,person,965,531,37,170
230,3,smallcar,950,273,80,52
230,5,smallcar,724,268,85,43
230,15,smallcar,532,283,36,51
230,23,smallcar,105,367,66,52
230,25,smallcar,320,482,203,165
230,1,motorbike,830,309,55,74
230,2,motorbike,999,286,34,64
230,3,motorbike,1033,285,35,61
230,14,motorbike,805,278,18,30
230,11,bigcar,0,335,78,106
230,9,person,966,535,35,162
231,3,smallcar,950,273,80,52
231,5,smallcar,724,268,85,43
231,15,smallcar,532,282,36,52
231,23,smallcar,104,367,66,53
231,25,smallcar,330,477,192,159
231,1,motorbike,830,309,55,75
231,2,motorbike,999,286,34,64
231,3,motorbike,1033,285,35,62
231,14,motorbike,806,278,17,30
231,11,bigcar,0,335,78,106
231,9,person,966,538,35,157
232,3,smallcar,950,273,80,52
232,5,smallcar,724,268,85,43
232,15,smallcar,532,281,37,53
232,23,smallcar,104,367,66,53
232,25,smallcar,335,476,185,157
232,1,motorbike,830,309,55,75
232,2,motorbike,999,286,34,64
232,3,motorbike,1033,285,35,62
232,14,motorbike,805,277,19,31
232,11,bigcar,0,335,78,106
232,9,person,967,539,33,155
233,3,smallcar,950,273,80,52
233,5,smallcar,724,268,85,43
233,15,smallcar,532,281,36,51
233,23,smallcar,103,369,63,51
233,25,smallcar,342,472,177,152
233,1,motorbike,830,309,55,75
233,2,motorbike,999,286,34,64
233,3,motorbike,1033,285,35,62
233,14,motorbike,805,277,19,31
233,11,bigcar,0,334,79,107
233,9,person,967,540,33,152
234,3,smallcar,950,273,80,52
234,5,smallcar,724,268,85,43
234,15,smallcar,532,278,37,52
234,23,smallcar,103,370,63,50
234,25,smallcar,351,467,169,147
234,1,motorbike,830,309,55,75
234,2,motorbike,999,286,34,64
234,3,motorbike,1033,285,35,62
234,14,motorbike,805,278,18,30
234,11,bigcar,0,334,79,107
234,9,person,967,541,33,149
235,3,smallcar,950,273,80,52
235,5,smallcar,724,268,85,43
235,15,smallcar,532,275,38,53
235,23,smallcar,105,368,66,53
235,25,smallcar,360,461,159,141
235,1,motorbike,830,309,55,74
235,2,motorbike,999,286,34,64
235,3,motorbike,1033,285,35,62
235,14,motorbike,805,277,19,31
235,11,bigcar,0,334,79,106
235,9,person,967,543,33,147
236,3,smallcar,950,273,80,52
236,5,smallcar,724,268,85,43
236,15,smallcar,532,273,38,55
236,23,smallcar,106,367,67,55
236,25,smallcar,368,456,153,137
236,1,motorbike,830,309,55,74
236,2,motorbike,999,286,34,64
236,3,motorbike,1033,285,35,62
236,14,motorbike,806,278,17,30
236,11,bigcar,0,335,79,107
236,9,person,967,542,33,148
237,3,smallcar,950,273,80,52
237,5,smallcar,724,268,85,43
237,15,smallcar,531,271,40,57
237,23,smallcar,106,366,70,56
237,25,smallcar,374,449,148,136
237,1,motorbike,831,309,53,74
237,2,motorbike,999,286,34,64
237,3,motorbike,1033,285,35,62
237,14,motorbike,805,277,19,31
237,11,bigcar,0,333,80,110
237,9,person,966,540,35,150
238,3,smallcar,950,273,80,52
238,5,smallcar,724,268,85,43
238,15,smallcar,532,271,39,56
238,23,smallcar,106,365,70,57
238,25,smallcar,381,443,142,131
238,1,motorbike,831,309,53,74
238,2,motorbike,999,286,34,64
238,3,motorbike,1033,285,35,61
238,14,motorbike,805,277,19,31
238,11,bigcar,0,333,79,109
238,9,person,966,540,35,150
239,3,smallcar,950,273,80,52
239,5,smallcar,724,268,85,43
239,15,smallcar,532,270,39,55
239,23,smallcar,106,365,69,56
239,25,smallcar,388,438,137,128
239,1,motorbike,831,309,53,74
239,2,motorbike,999,286,34,64
239,3,motorbike,1034,285,33,61
239,14,motorbike,805,277,19,31
239,11,bigcar,0,333,79,109
239,9,person,966,539,35,152
240,3,smallcar,950,273,80,52
240,5,smallcar,724,268,85,43
240,15,smallcar,533,270,37,54
240,23,smallcar,107,368,65,52
240,25,smallcar,394,434,132,123
240,1,motorbike,831,309,53,74
240,2,motorbike,999,286,34,64
240,3,motorbike,1034,285,33,61
240,14,motorbike,805,277,19,31
240,11,bigcar,0,333,80,109
240,9,person,967,541,34,149
241,3,smallcar,950,273,80,52
241,5,smallcar,724,268,85,43
241,15,smallcar,532,269,39,57
241,23,smallcar,107,366,67,54
241,25,smallcar,400,430,127,121
241,1,motorbike,831,309,53,74
241,2,motorbike,999,286,34,64
241,3,motorbike,1034,285,33,61
241,14,motorbike,805,277,19,31
241,11,bigcar,0,332,80,111
241,9,person,967,540,34,150
242,3,smallcar,949,273,81,52
242,5,smallcar,724,268,85,43
242,15,smallcar,532,270,39,58
242,23,smallcar,105,363,73,60
242,25,smallcar,403,424,126,120
242,1,motorbike,831,309,53,73
242,2,motorbike,999,286,34,64
242,3,motorbike,1034,286,33,59
242,14,motorbike,806,278,17,30
242,11,bigcar,0,332,80,110
242,9,person,967,540,34,148
243,3,smallcar,949,273,81,52
243,5,smallcar,724,268,85,43
243,15,smallcar,533,270,38,58
243,23,smallcar,105,363,74,61
243,25,smallcar,409,419,121,117
243,1,motorbike,832,310,51,72
243,2,motorbike,999,286,34,64
243,3,motorbike,1034,286,33,59
243,14,motorbike,806,278,17,30
243,11,bigcar,0,332,80,110
243,9,person,967,538,34,150
244,3,smallcar,949,273,81,52
244,5,smallcar,724,268,85,43
244,15,smallcar,533,271,38,56
