frame,object_id,object_type,bbox_left_up_x,bbox_left_up_y,bbox_x_length,bbox_y_length
2660,197,smallcar,397,401,92,85
2660,201,smallcar,407,451,125,140
2660,202,smallcar,170,350,49,56
2660,39,person,168,373,19,60
2661,189,smallcar,930,315,104,71
2661,196,smallcar,561,349,67,80
2661,197,smallcar,396,399,93,86
2661,201,smallcar,409,449,124,138
2661,202,smallcar,169,351,49,57
2661,39,person,168,374,19,58
2662,189,smallcar,934,315,103,70
2662,196,smallcar,562,348,66,78
2662,197,smallcar,396,398,93,85
2662,201,smallcar,412,446,122,137
2662,202,smallcar,167,351,52,58
2662,39,person,169,377,17,54
2663,189,smallcar,937,315,103,69
2663,196,smallcar,563,348,64,76
2663,197,smallcar,399,396,92,85
2663,201,smallcar,414,443,120,135
2663,202,smallcar,165,350,54,60
2663,39,person,170,378,17,53
2664,189,smallcar,940,313,103,70
2664,196,smallcar,564,347,63,75
2664,197,smallcar,400,396,91,82
2664,201,smallcar,417,441,117,132
2664,202,smallcar,163,349,55,62
2664,39,person,170,377,17,54
2665,189,smallcar,944,312,102,69
2665,196,smallcar,564,345,63,75
2665,197,smallcar,400,391,92,83
2665,201,smallcar,419,438,116,132
2665,202,smallcar,162,350,55,61
2665,39,person,171,377,16,55
2666,189,smallcar,948,312,100,67
2666,196,smallcar,564,344,63,74
2666,197,smallcar,402,390,93,84
2666,201,smallcar,422,436,114,130
2666,202,smallcar,159,352,56,60
2666,39,person,170,376,18,58
2667,189,smallcar,954,311,99,66
2667,196,smallcar,565,342,62,74
2667,197,smallcar,407,390,90,82
2667,201,smallcar,424,435,112,127
2667,202,smallcar,156,354,56,60
2667,39,person,171,377,16,56
2668,189,smallcar,958,310,100,67
2668,196,smallcar,566,341,60,72
2668,197,smallcar,410,389,88,80
2668,201,smallcar,427,433,110,124
2668,202,smallcar,155,356,56,59
2668,39,person,171,377,17,57
2669,189,smallcar,961,308,103,69
2669,196,smallcar,566,340,61,71
2669,197,smallcar,411,390,86,78
2669,201,smallcar,428,429,110,125
2669,202,smallcar,151,356,58,60
2669,39,person,171,376,17,59
2670,189,smallcar,964,308,104,68
2670,196,smallcar,567,340,59,69
2670,197,smallcar,413,389,85,76
2670,201,smallcar,431,429,107,121
2670,202,smallcar,148,357,61,63
2670,39,person,171,376,18,59
2671,189,smallcar,968,307,103,68
2671,196,smallcar,567,339,59,68
2671,201,smallcar,433,426,105,120
2671,202,smallcar,145,358,63,64
2672,189,smallcar,971,306,102,67
2672,196,smallcar,568,339,58,66
2672,197,smallcar,413,378,92,83
2672,201,smallcar,435,424,104,119
2672,202,smallcar,142,359,66,67
2673,189,smallcar,972,305,104,69
2673,196,smallcar,567,337,59,67
2673,197,smallcar,416,379,88,80
2673,201,smallcar,436,423,102,116
2673,202,smallcar,139,360,67,68
2674,189,smallcar,976,304,103,70
2674,196,smallcar,568,335,59,68
2674,197,smallcar,418,378,87,80
2674,201,smallcar,438,422,101,114
2674,202,smallcar,136,361,68,69
2675,189,smallcar,979,305,100,67
2675,196,smallcar,568,334,59,66
2675,197,smallcar,419,378,88,79
2675,201,smallcar,440,420,100,114
2675,202,smallcar,133,362,68,69
2676,189,smallcar,982,305,99,66
2676,196,smallcar,569,333,57,66
2676,197,smallcar,421,378,86,78
2676,201,smallcar,441,417,100,114
2676,202,smallcar,130,362,70,70
2676,203,smallcar,532,267,37,37
2677,189,smallcar,986,304,97,67
2677,196,smallcar,568,332,58,66
2677,197,smallcar,422,376,86,78
2677,201,smallcar,443,416,99,112
2677,202,smallcar,127,363,70,71
2677,203,smallcar,532,267,37,37
2678,189,smallcar,988,303,96,66
2678,196,smallcar,568,331,58,66
2678,201,smallcar,445,414,97,109
2678,202,smallcar,125,363,70,72
2678,203,smallcar,532,266,37,38
2679,189,smallcar,993,302,94,65
2679,196,smallcar,568,330,57,65
2679,197,smallcar,430,379,76,69
2679,201,smallcar,447,411,96,109
2679,202,smallcar,123,364,70,71
2679,203,smallcar,532,266,37,37
2680,189,smallcar,999,302,90,63
2680,196,smallcar,568,329,57,65
2680,197,smallcar,432,379,73,67
2680,201,smallcar,448,410,95,108
2680,202,smallcar,121,364,69,72
2680,203,smallcar,532,266,37,37
2681,189,smallcar,1003,301,87,64
2681,196,smallcar,568,328,57,65
2681,197,smallcar,433,378,74,67
2681,201,smallcar,449,408,95,108
2681,202,smallcar,118,365,70,72
2681,203,smallcar,532,266,37,36
2682,189,smallcar,1005,299,89,66
2682,196,smallcar,569,327,56,64
2682,197,smallcar,436,377,73,66
2682,201,smallcar,450,407,94,106
2682,202,smallcar,116,366,70,73
2682,203,smallcar,533,266,35,36
2683,189,smallcar,1008,299,87,66
2683,196,smallcar,569,326,56,64
2683,197,smallcar,438,377,71,65
2683,201,smallcar,451,405,93,105
2683,202,smallcar,114,367,71,73
2683,203,smallcar,533,267,34,35
2684,189,smallcar,1011,298,87,66
2684,196,smallcar,569,325,57,64
2684,197,smallcar,439,375,72,66
2684,201,smallcar,453,402,92,105
2684,202,smallcar,112,368,71,73
2684,203,smallcar,532,267,35,34
2685,196,smallcar,570,324,54,62
2685,197,smallcar,441,375,71,64
2685,201,smallcar,453,399,94,107
2685,202,smallcar,110,369,72,73
2685,203,smallcar,532,266,34,35
2686,196,smallcar,570,323,54,62
2686,201,smallcar,454,397,94,108
2686,202,smallcar,107,369,72,73
2686,203,smallcar,531,265,35,36
2687,197,smallcar,442,371,71,65
2687,201,smallcar,456,396,92,106
2687,202,smallcar,104,371,72,72
2687,203,smallcar,532,265,34,36
2688,197,smallcar,442,370,69,64
2688,201,smallcar,457,395,92,105
2688,202,smallcar,101,373,70,71
2688,203,smallcar,531,265,34,36
2689,197,smallcar,444,370,67,63
2689,201,smallcar,459,394,90,104
2689,202,smallcar,98,374,71,72
2689,203,smallcar,531,265,34,36
2690,197,smallcar,445,369,67,62
2690,201,smallcar,460,393,89,102
2690,202,smallcar,95,374,72,74
2690,281,motorbike,163,374,25,56
2691,196,smallcar,571,318,52,60
2691,197,smallcar,448,368,66,62
2691,201,smallcar,462,392,87,100
2691,202,smallcar,94,375,72,74
2691,281,motorbike,164,374,25,56
2691,32,bigcar,98,338,56,64
2692,196,smallcar,571,318,52,58
2692,197,smallcar,450,367,66,61
2692,201,smallcar,464,391,86,99
2692,202,smallcar,91,377,72,73
2692,281,motorbike,165,374,24,56
2692,32,bigcar,98,339,55,63
2693,196,smallcar,572,318,50,56
2693,197,smallcar,450,365,67,62
2693,201,smallcar,465,390,85,98
2693,202,smallcar,88,378,73,74
2693,203,smallcar,531,266,32,34
2693,204,smallcar,284,570,210,149
2693,281,motorbike,165,374,24,56
2693,32,bigcar,98,339,54,63
2694,196,smallcar,571,317,51,58
2694,197,smallcar,452,365,64,60
2694,201,smallcar,466,389,84,97
2694,202,smallcar,84,378,75,76
2694,203,smallcar,532,267,30,33
2694,204,smallcar,283,560,220,159
2694,281,motorbike,166,374,23,56
2694,32,bigcar,97,339,55,63
2695,196,smallcar,571,316,51,57
2695,197,smallcar,452,364,64,60
2695,201,smallcar,467,387,85,97
2695,202,smallcar,81,379,75,77
2695,203,smallcar,532,267,29,33
2695,204,smallcar,284,552,226,167
2695,281,motorbike,166,375,23,55
2696,196,smallcar,571,315,51,58
2696,197,smallcar,454,364,63,59
2696,201,smallcar,468,385,84,96
2696,202,smallcar,78,380,76,77
2696,203,smallcar,532,267,29,33
2696,204,smallcar,284,546,233,173
2696,281,motorbike,166,375,23,55
2697,196,smallcar,571,314,51,58
2697,201,smallcar,469,384,82,95
2697,202,smallcar,75,381,77,77
2697,203,smallcar,533,267,28,32
2697,204,smallcar,285,541,232,178
2697,281,motorbike,166,375,23,56
2698,197,smallcar,454,361,63,59
2698,201,smallcar,470,383,81,94
2698,202,smallcar,72,382,77,77
2698,203,smallcar,533,265,29,34
2698,204,smallcar,293,538,223,181
2699,197,smallcar,455,360,63,59
2699,201,smallcar,470,383,81,92
2699,202,smallcar,70,384,76,76
2699,203,smallcar,533,265,29,33
2699,204,smallcar,301,531,215,180
2700,197,smallcar,456,359,63,59
2700,201,smallcar,471,382,80,91
2700,202,smallcar,67,385,77,76
2700,203,smallcar,534,265,27,32
2700,204,smallcar,306,527,208,176
2701,201,smallcar,471,381,80,91
2701,202,smallcar,65,386,76,76
2701,203,smallcar,534,265,27,31
2701,204,smallcar,314,523,198,171
2702,197,smallcar,462,356,63,59
2702,201,smallcar,472,380,79,89
2702,202,smallcar,58,386,79,79
2702,203,smallcar,534,265,26,31
2702,204,smallcar,325,517,188,164
2703,197,smallcar,463,355,63,59
2703,201,smallcar,473,378,78,87
2703,202,smallcar,54,387,81,81
2703,204,smallcar,332,513,179,159
2703,41,person,170,375,16,55
2704,201,smallcar,475,376,77,87
2704,202,smallcar,51,388,82,81
2704,204,smallcar,338,509,172,155
2704,41,person,170,375,16,54
2705,201,smallcar,476,375,77,86
2705,202,smallcar,46,389,83,81
2705,204,smallcar,344,505,166,150
2705,41,person,170,375,16,54
2706,201,smallcar,477,373,76,85
2706,202,smallcar,43,390,83,82
2706,203,smallcar,535,265,25,31
2706,204,smallcar,349,501,161,149
2706,41,person,171,375,15,54
2707,201,smallcar,478,372,75,84
2707,202,smallcar,40,390,84,84
2707,203,smallcar,535,265,25,31
2707,204,smallcar,354,498,157,146
2707,41,person,171,375,15,54
2708,201,smallcar,480,372,74,82
2708,202,smallcar,37,391,85,85
2708,204,smallcar,359,494,152,143
2708,41,person,171,375,15,55
2709,201,smallcar,480,371,74,83
2709,202,smallcar,34,394,85,84
2709,204,smallcar,362,490,150,143
2709,41,person,171,375,15,55
2710,201,smallcar,481,370,73,82
2710,202,smallcar,32,396,85,84
2710,204,smallcar,365,487,147,140
2710,41,person,171,375,15,55
2711,201,smallcar,481,370,74,81
2711,202,smallcar,28,398,85,83
2711,204,smallcar,370,484,143,138
2711,41,person,171,375,15,54
2712,201,smallcar,482,369,73,80
2712,202,smallcar,24,400,86,84
2712,204,smallcar,372,478,142,139
2712,41,person,171,375,15,55
2713,201,smallcar,483,368,73,80
2713,202,smallcar,20,401,88,85
2713,204,smallcar,375,476,138,135
2713,41,person,171,375,15,55
2714,201,smallcar,483,367,73,80
2714,202,smallcar,16,401,89,88
2714,204,smallcar,378,474,135,132
2714,41,person,171,375,15,55
2715,201,smallcar,484,367,72,79
2715,202,smallcar,12,402,90,89
2715,204,smallcar,381,470,133,132
2715,41,person,171,375,15,55
2717,201,smallcar,485,366,71,78
2717,202,smallcar,8,404,91,89
2717,204,smallcar,375,467,135,132
2717,41,person,171,374,15,56
2718,201,smallcar,486,365,70,77
2718,202,smallcar,4,405,93,91
2718,204,smallcar,383,465,132,129
2718,206,smallcar,545,527,172,192
2718,41,person,171,374,15,56
2719,201,smallcar,486,362,71,80
2719,202,smallcar,1,406,94,93
2719,204,smallcar,390,462,127,126
2719,206,smallcar,545,524,174,195
2719,41,person,171,374,16,56
2720,201,smallcar,487,361,71,79
2720,202,smallcar,0,408,92,93
2720,204,smallcar,394,460,124,124
2720,206,smallcar,545,520,179,199
2720,41,person,171,374,16,56
2721,201,smallcar,487,360,71,80
2721,202,smallcar,0,411,89,90
2721,204,smallcar,397,457,122,122
2721,206,smallcar,548,517,182,202
2721,41,person,172,374,15,56
2722,201,smallcar,487,360,71,79
2722,202,smallcar,0,414,85,88
2722,204,smallcar,401,456,118,119
2722,206,smallcar,550,512,184,207
2722,41,person,172,374,15,55
2723,201,smallcar,488,359,69,77
2723,202,smallcar,0,414,85,92
2723,204,smallcar,404,454,116,117
2723,206,smallcar,553,510,181,209
2723,41,person,172,374,15,55
2724,201,smallcar,489,359,69,76
2724,202,smallcar,0,416,83,92
2724,204,smallcar,406,451,115,116
2724,206,smallcar,555,508,177,211
2724,41,person,172,375,15,54
2725,201,smallcar,490,358,68,76
2725,202,smallcar,0,417,81,93
2725,204,smallcar,409,449,112,114
2725,206,smallcar,558,506,175,211
2725,41,person,172,375,15,55
2726,201,smallcar,492,357,67,75
2726,202,smallcar,0,419,79,94
2726,204,smallcar,412,446,110,113
2726,206,smallcar,560,504,173,210
2726,41,person,172,373,15,57
2727,201,smallcar,493,356,66,75
2727,202,smallcar,0,418,79,100
2727,204,smallcar,414,445,109,111
2727,206,smallcar,562,501,172,207
2727,41,person,172,374,15,56
2728,201,smallcar,493,355,65,73
2728,202,smallcar,0,419,76,101
2728,204,smallcar,415,442,109,111
2728,206,smallcar,565,498,170,207
2728,41,person,172,373,15,57
2729,201,smallcar,493,354,66,73
2729,202,smallcar,0,420,73,102
2729,204,smallcar,416,440,109,112
2729,206,smallcar,569,496,168,205
2729,41,person,172,373,15,57
2730,201,smallcar,494,353,65,73
2730,202,smallcar,0,422,71,103
2730,204,smallcar,417,438,108,111
2730,206,smallcar,571,491,167,203
2730,41,person,172,373,15,57
2731,201,smallcar,496,352,64,72
2731,202,smallcar,0,423,68,104
2731,204,smallcar,419,436,107,110
2731,206,smallcar,573,487,166,203
2731,41,person,173,374,14,56
2732,201,smallcar,497,352,63,70
2732,202,smallcar,0,423,66,108
2732,204,smallcar,421,433,105,110
2732,206,smallcar,575,484,164,201
2732,41,person,173,374,14,56
2733,201,smallcar,497,351,63,70
2733,202,smallcar,0,424,64,110
2733,204,smallcar,424,431,102,108
2733,206,smallcar,578,482,161,197
2733,41,person,173,374,14,55
2733,43,person,1084,410,20,87
2734,201,smallcar,497,350,64,70
2734,202,smallcar,0,423,60,111
2734,204,smallcar,427,430,101,106
2734,206,smallcar,581,481,158,192
2734,41,person,173,374,14,55
2734,43,person,1083,408,21,91
2734,44,person,875,275,14,53
2735,201,smallcar,497,348,65,71
2735,202,smallcar,0,420,60,121
2735,204,smallcar,427,427,102,107
2735,206,smallcar,584,479,157,190
2735,41,person,173,374,14,55
2735,43,person,1082,408,21,90
2735,44,person,875,275,15,55
2736,201,smallcar,498,347,64,71
2736,202,smallcar,0,421,56,122
2736,204,smallcar,428,425,102,107
2736,206,smallcar,586,477,156,188
2736,41,person,173,374,14,55
2736,43,person,1080,406,22,94
2736,44,person,875,275,15,54
2737,201,smallcar,499,346,63,70
2737,202,smallcar,0,426,49,112
2737,204,smallcar,430,423,101,105
2737,206,smallcar,590,477,153,182
2737,41,person,173,373,14,56
2737,43,person,1079,405,23,99
2737,44,person,875,275,14,54
2738,201,smallcar,500,346,63,69
2738,202,smallcar,0,427,48,113
2738,204,smallcar,432,421,99,104
2738,206,smallcar,595,476,150,178
2738,41,person,173,373,14,56
2738,43,person,1078,406,23,101
2738,44,person,875,275,14,55
2739,201,smallcar,501,345,61,68
2739,204,smallcar,435,420,96,102
2739,206,smallcar,598,475,149,175
2739,41,person,173,373,14,56
2739,43,person,1077,406,23,102
2739,44,person,875,275,15,55
2740,201,smallcar,502,345,60,68
2740,204,smallcar,437,419,94,100
2740,206,smallcar,598,471,151,176
2740,41,person,173,373,14,56
2740,43,person,1077,406,24,103
2740,44,person,875,275,15,55
2741,201,smallcar,503,345,59,66
2741,204,smallcar,440,417,93,99
2741,206,smallcar,601,471,149,172
2741,41,person,173,374,14,55
2741,43,person,1077,406,23,104
2742,201,smallcar,503,345,58,65
2742,204,smallcar,441,415,93,99
2742,206,smallcar,603,469,148,170
2742,41,person,173,374,14,55
2742,43,person,1075,405,24,107
2743,201,smallcar,503,344,58,66
2743,204,smallcar,443,413,92,98
2743,206,smallcar,603,466,151,171
2743,41,person,173,374,14,55
2743,43,person,1074,405,24,109
2744,201,smallcar,503,343,59,66
2744,204,smallcar,444,411,91,97
2744,206,smallcar,606,463,151,171
2744,41,person,173,374,14,55
2744,43,person,1074,404,24,111
2745,201,smallcar,504,342,59,66
2745,204,smallcar,446,410,88,94
2745,206,smallcar,608,461,151,169
2745,41,person,173,373,13,56
2745,43,person,1074,405,24,111
2746,201,smallcar,504,341,58,65
2746,204,smallcar,447,408,88,94
2746,206,smallcar,610,459,151,168
2746,41,person,173,373,14,56
2746,43,person,1074,405,24,111
2747,201,smallcar,504,340,59,65
2747,204,smallcar,447,406,89,95
2747,206,smallcar,613,457,151,166
2747,41,person,173,373,14,56
2747,43,person,1073,404,25,114
2748,201,smallcar,505,340,58,65
2748,204,smallcar,448,404,89,95
2748,206,smallcar,615,455,150,164
2748,41,person,173,373,13,56
2748,43,person,1072,405,25,118
2749,201,smallcar,505,338,59,66
2749,204,smallcar,450,403,87,94
2749,206,smallcar,617,453,150,162
2749,41,person,173,373,13,56
2749,43,person,1072,405,25,120
2750,201,smallcar,505,336,60,67
2750,204,smallcar,451,402,86,91
2750,206,smallcar,620,452,148,159
2750,41,person,173,373,13,56
2750,43,person,1072,406,25,121
2751,201,smallcar,506,336,59,66
2751,204,smallcar,452,400,85,91
2751,206,smallcar,621,450,148,158
2751,41,person,173,373,14,56
2751,43,person,1072,407,25,121
2752,201,smallcar,507,336,58,65
2752,204,smallcar,454,400,84,88
2752,206,smallcar,624,448,148,156
2752,41,person,173,373,14,56
2752,43,person,1071,409,25,120
2753,201,smallcar,507,335,57,64
2753,204,smallcar,457,398,82,88
2753,206,smallcar,627,447,147,154
2753,41,person,173,373,14,56
2753,43,person,1070,409,25,121
2754,201,smallcar,508,335,55,62
2754,204,smallcar,458,397,82,87
2754,206,smallcar,627,445,149,155
2754,41,person,173,373,14,56
2754,43,person,1070,410,25,119
2755,201,smallcar,509,335,54,61
2755,204,smallcar,459,396,81,86
2755,206,smallcar,632,443,146,152
2755,41,person,173,373,14,57
2755,43,person,1069,411,25,117
2756,201,smallcar,510,334,53,60
2756,204,smallcar,459,394,83,88
2756,206,smallcar,635,439,148,153
2756,41,person,173,373,14,56
2756,43,person,1069,411,24,117
2757,201,smallcar,510,334,54,60
2757,204,smallcar,461,393,81,86
2757,206,smallcar,636,437,149,153
2757,41,person,173,373,14,57
2757,43,person,1068,410,25,119
2758,201,smallcar,511,333,53,60
2758,204,smallcar,462,392,80,85
2758,206,smallcar,638,435,151,153
2758,41,person,172,373,15,57
2758,43,person,1068,411,25,118
2759,201,smallcar,511,333,53,59
2759,204,smallcar,464,391,79,84
2759,206,smallcar,641,434,149,149
2759,41,person,172,373,15,57
2759,43,person,1068,412,24,116
2760,201,smallcar,512,332,53,59
2760,204,smallcar,464,390,78,82
2760,206,smallcar,644,433,148,147
2760,41,person,172,374,15,56
2760,43,person,1068,413,23,113
2761,201,smallcar,512,331,53,59
2761,204,smallcar,465,389,78,82
2761,206,smallcar,648,431,148,146
2761,41,person,172,374,15,56
2761,43,person,1068,412,23,113
2762,201,smallcar,513,331,51,58
2762,204,smallcar,466,387,77,81
2762,206,smallcar,650,430,149,145
2762,41,person,172,374,15,56
2762,43,person,1067,412,24,116
2763,201,smallcar,513,331,51,57
2763,204,smallcar,467,386,76,80
2763,206,smallcar,653,428,150,146
2763,41,person,172,374,15,56
2763,43,person,1066,413,25,119
2764,201,smallcar,514,330,50,57
2764,204,smallcar,468,385,75,78
2764,206,smallcar,655,426,152,145
2764,41,person,172,374,15,56
2764,43,person,1065,414,25,118
2765,201,smallcar,513,328,53,59
2765,204,smallcar,470,384,74,78
2765,206,smallcar,657,424,152,144
2765,41,person,172,374,15,56
2765,43,person,1065,414,24,118
2766,201,smallcar,514,327,52,59
2766,204,smallcar,472,383,73,77
2766,206,smallcar,660,422,151,142
2766,41,person,172,374,15,56
2766,43,person,1064,415,25,117
2767,201,smallcar,514,327,52,59
2767,204,smallcar,472,382,73,76
2767,206,smallcar,663,420,152,140
2767,41,person,172,375,15,55
2767,43,person,1064,417,24,116
2768,201,smallcar,515,327,51,58
2768,204,smallcar,473,380,73,76
2768,206,smallcar,667,419,151,140
2768,41,person,172,375,15,55
2768,43,person,1063,417,25,118
2769,201,smallcar,515,326,51,58
2769,204,smallcar,473,379,73,76
2769,206,smallcar,670,417,153,140
2769,207,smallcar,257,567,227,152
2769,41,person,172,375,15,55
2769,43,person,1063,418,24,116
2770,201,smallcar,516,326,50,57
2770,204,smallcar,474,378,72,75
2770,206,smallcar,672,416,154,139
2770,207,smallcar,257,560,233,159
2770,41,person,172,375,15,55
2770,43,person,1062,420,24,118
2771,201,smallcar,517,326,49,56
2771,204,smallcar,476,377,71,73
2771,206,smallcar,676,413,155,139
2771,207,smallcar,253,544,253,175
2771,41,person,172,375,15,56
2771,43,person,1060,421,25,118
2772,201,smallcar,518,325,48,55
2772,204,smallcar,477,375,71,73
2772,206,smallcar,680,409,156,139
2772,207,smallcar,255,534,262,185
2772,41,person,171,375,17,56
2772,43,person,1060,421,25,120
2773,201,smallcar,518,325,47,53
2773,204,smallcar,479,375,69,72
2773,206,smallcar,684,407,156,138
2773,207,smallcar,259,530,261,189
2773,41,person,171,375,16,56
2773,43,person,1059,422,25,121
2774,201,smallcar,519,323,47,55
2774,204,smallcar,480,375,68,71
2774,206,smallcar,687,406,157,138
2774,207,smallcar,263,523,259,196
2774,41,person,171,375,16,56
2774,43,person,1060,423,24,119
2775,201,smallcar,518,323,48,55
2775,204,smallcar,480,374,68,70
2775,206,smallcar,689,405,158,138
2775,207,smallcar,271,520,246,195
2775,41,person,171,375,17,56
2775,43,person,1059,425,24,116
2776,201,smallcar,517,321,49,57
2776,204,smallcar,480,372,69,71
2776,206,smallcar,694,405,156,136
2776,207,smallcar,281,515,235,190
2776,41,person,171,375,17,56
2776,43,person,1058,426,25,117
2777,201,smallcar,518,321,49,56
2777,204,smallcar,481,371,68,71
2777,206,smallcar,697,403,157,136
2777,207,smallcar,287,511,227,187
2777,43,person,1057,426,25,118
2778,201,smallcar,518,318,50,58
2778,204,smallcar,481,369,69,72
2778,206,smallcar,701,401,156,134
2778,207,smallcar,294,507,219,183
2778,43,person,1056,427,25,122
2779,201,smallcar,519,318,48,57
2779,204,smallcar,483,369,66,70
2779,206,smallcar,703,400,158,134
2779,207,smallcar,302,504,209,178
2779,43,person,1056,427,25,126
2780,201,smallcar,519,318,48,56
2780,204,smallcar,485,369,65,68
2780,206,smallcar,706,400,157,132
2780,207,smallcar,310,500,201,175
2780,283,motorbike,170,375,18,55
2780,43,person,1055,427,26,129
2781,201,smallcar,520,319,47,54
2781,204,smallcar,486,368,64,67
2781,206,smallcar,707,398,159,132
2781,207,smallcar,318,497,191,169
2781,283,motorbike,170,375,18,55
2781,43,person,1054,428,27,129
2782,201,smallcar,521,319,45,52
2782,204,smallcar,487,367,64,68
2782,206,smallcar,710,395,160,134
2782,207,smallcar,326,493,184,164
2782,43,person,1054,432,25,126
2783,201,smallcar,522,320,43,50
2783,204,smallcar,487,365,64,68
2783,206,smallcar,713,393,162,134
2783,207,smallcar,331,488,179,161
2783,43,person,1054,435,25,123
2784,201,smallcar,522,319,43,50
2784,204,smallcar,488,364,64,69
2784,206,smallcar,717,392,161,133
2784,207,smallcar,337,483,174,160
2784,43,person,1054,437,25,121
2786,201,smallcar,522,319,43,50
2786,204,smallcar,489,364,63,67
2786,206,smallcar,722,393,159,130
2786,207,smallcar,340,480,171,158
2786,43,person,1053,439,25,118
2786,45,person,172,375,15,55
2787,201,smallcar,523,319,42,49
2787,204,smallcar,490,364,61,65
2787,206,smallcar,724,391,160,131
2787,207,smallcar,343,477,167,157
2787,209,smallcar,507,568,179,151
2787,43,person,1052,438,25,118
2787,45,person,172,374,15,56
2788,201,smallcar,522,317,43,52
2788,204,smallcar,491,363,60,65
2788,206,smallcar,728,390,159,130
2788,207,smallcar,347,474,162,154
2788,209,smallcar,506,561,184,158
2788,43,person,1052,438,25,119
2788,45,person,172,374,16,58
2789,201,smallcar,522,316,44,52
2789,204,smallcar,493,362,58,63
2789,206,smallcar,730,389,161,129
2789,207,smallcar,350,470,159,153
2789,209,smallcar,504,556,189,163
2789,43,person,1051,439,25,118
2789,45,person,172,374,16,58
2790,201,smallcar,522,315,44,53
2790,204,smallcar,494,361,57,63
2790,206,smallcar,734,388,160,128
2790,207,smallcar,354,467,156,151
2790,209,smallcar,503,552,194,167
2790,43,person,1051,440,25,117
2790,45,person,172,374,16,58
2791,201,smallcar,522,315,44,52
2791,204,smallcar,494,360,58,62
2791,206,smallcar,737,387,160,128
2791,207,smallcar,358,465,153,149
2791,209,smallcar,503,548,198,171
2791,43,person,1050,439,25,119
2791,45,person,172,374,16,58
2792,201,smallcar,522,315,43,51
2792,204,smallcar,495,359,57,62
2792,206,smallcar,741,386,160,128
2792,207,smallcar,363,464,148,144
2792,209,smallcar,503,542,203,177
2792,43,person,1050,438,25,120
2792,45,person,172,373,16,60
2793,201,smallcar,522,314,43,51
2793,204,smallcar,496,358,56,61
2793,206,smallcar,744,386,160,126
2793,207,smallcar,364,460,147,143
2793,209,smallcar,505,538,204,181
2793,43,person,1049,439,25,119
2793,45,person,172,374,16,58
2794,201,smallcar,522,314,43,50
2794,204,smallcar,495,357,57,61
2794,206,smallcar,748,385,160,126
2794,207,smallcar,364,456,147,144
2794,209,smallcar,508,534,200,185
2794,43,person,1048,440,26,121
2794,45,person,172,374,16,59
2795,204,smallcar,496,356,57,61
2795,206,smallcar,751,383,162,127
2795,207,smallcar,368,454,144,141
2795,209,smallcar,513,530,194,189
2795,43,person,1047,441,27,123
2796,201,smallcar,522,312,43,51
2796,204,smallcar,497,356,55,60
2796,206,smallcar,754,381,163,127
2796,207,smallcar,368,451,144,141
2796,209,smallcar,517,527,189,191
2796,43,person,1046,443,27,124
2796,45,person,171,373,17,61
2797,201,smallcar,523,312,42,50
2797,204,smallcar,498,355,55,60
2797,206,smallcar,758,381,161,125
2797,207,smallcar,373,449,139,137
2797,209,smallcar,523,522,183,188
2797,43,person,1046,443,27,125
2797,45,person,171,373,17,62
2798,204,smallcar,498,354,57,61
2798,206,smallcar,761,381,161,124
2798,207,smallcar,375,447,138,135
2798,209,smallcar,526,519,178,185
2798,43,person,1045,443,27,127
2799,204,smallcar,499,353,57,61
2799,206,smallcar,765,380,161,123
2799,207,smallcar,378,444,137,135
2799,209,smallcar,529,514,174,184
2799,43,person,1044,443,28,128
2800,204,smallcar,499,351,57,62
2800,206,smallcar,768,378,161,124
2800,207,smallcar,380,442,137,135
2800,209,smallcar,534,512,167,179
2800,43,person,1044,445,28,126
2801,204,smallcar,501,351,56,60
2801,206,smallcar,771,377,162,123
2801,207,smallcar,382,438,136,135
2801,209,smallcar,538,510,162,175
2801,43,person,1043,445,29,127
2802,204,smallcar,502,350,55,59
2802,206,smallcar,773,376,162,122
2802,207,smallcar,385,437,134,133
2802,209,smallcar,542,508,157,171
2802,43,person,1043,445,29,127
2803,204,smallcar,503,350,53,58
2803,206,smallcar,776,375,163,121
2803,207,smallcar,392,435,128,128
2803,209,smallcar,546,507,151,165
2803,43,person,1043,445,29,128
2804,204,smallcar,503,350,53,57
2804,206,smallcar,781,374,162,121
2804,207,smallcar,397,434,123,123
2804,209,smallcar,549,504,149,163
2804,43,person,1043,447,29,125
2805,204,smallcar,503,349,53,57
2805,206,smallcar,785,374,161,119
2805,207,smallcar,400,433,120,121
2805,209,smallcar,551,501,147,163
2805,43,person,1042,447,29,125
2806,204,smallcar,504,348,53,57
2806,206,smallcar,788,374,161,117
2806,207,smallcar,403,431,118,120
2806,209,smallcar,553,497,146,163
2806,43,person,1043,448,28,126
2807,204,smallcar,504,347,53,57
2807,206,smallcar,790,373,162,117
2807,207,smallcar,405,430,117,118
2807,209,smallcar,555,493,145,162
2807,210,smallcar,142,363,50,62
2807,43,person,1042,449,29,128
2808,204,smallcar,505,346,53,58
2808,206,smallcar,792,371,164,118
2808,207,smallcar,407,426,117,120
2808,209,smallcar,557,490,144,161
2808,210,smallcar,140,366,49,60
2808,43,person,1042,450,29,128
2809,204,smallcar,505,346,53,57
2809,206,smallcar,796,370,166,118
2809,207,smallcar,409,424,116,118
2809,209,smallcar,560,486,141,159
2809,210,smallcar,138,366,50,61
2809,43,person,1042,450,29,129
2810,204,smallcar,505,345,53,58
